affy_Mouse430_2
Probe ID	Genbank Acc
1454929_s_at	BI415208
1454930_at	BB540721
1454931_at	BE225694
1454932_at	AW543416
1454933_at	BI409701
1454934_at	BB379585
1454935_at	BB521491
1454936_at	AV258022
1454937_at	BB329261
1454938_at	BG070318
1454939_at	BB268102
1454940_at	AA200355
1454941_at	BM207074
1454942_at	AW554191
1454943_a_at	BM935413
1454944_at	BE648070
1454945_at	BB541889
1454946_at	AV095095
1454947_a_at	BE335796
1454948_at	BB354576
1454949_at	BB354576
1454950_at	BB699417
1454951_at	BB026842
1454952_s_at	BG069311
1454953_at	BB246182
1454954_at	BF730671
1454955_at	BG922298
1454956_at	BM212538
1454957_at	BM232004
1454958_at	BQ175580
1454959_s_at	BQ174580
1454960_at	BI646741
1454961_at	BM244400
1454962_at	AU067702
1454963_at	BQ127172
1454964_at	BM210917
1454965_at	BE980088
1454966_at	BQ175493
1454967_at	BM246522
1454968_at	AV011961
1454969_at	AV299725
1454970_at	BM240002
1454971_x_at	BB357514
1454972_at	BQ042885
1454973_at	BF456242
1454974_at	BI143915
1454975_at	BG075935
1454976_at	BQ174944
1454977_at	AW551191
1454978_at	BQ180649
1454979_at	BM120370
1454980_at	BB667201
1454981_at	BM203518
1454982_at	BQ174041
1454983_at	BG094392
1454984_at	AV246615
1454985_at	BI872009
1454986_at	BB152304
1454987_a_at	AI323545
1454988_s_at	BI695763
1454989_at	AW553463
1454990_at	AV273623
1454991_at	BB264620
1454992_at	BB264620
1454993_a_at	BB492363
1454994_at	BI695250
1454995_at	AW556888
1454996_at	BE985436
1454997_at	AV286522
1454998_at	BM225303
1454999_at	BB322180
1455000_at	BB538372
1455001_x_at	BF659630
1455002_at	AV331223
1455003_at	BQ032496
1455004_at	C77242
1455005_s_at	AW107751
1455006_at	W42220
1455007_s_at	BI648645
1455008_at	BF467143
1455009_at	AW550842
1455010_at	BE859736
1455011_at	BG089858
1455012_s_at	BM119247
1455013_at	AW551927
1455014_at	BM213104
1455015_at	BE853276
1455016_at	BB215162
1455017_a_at	AV370364
1455018_at	BM230794
1455019_x_at	BB818012
1455020_at	AV351081
1455021_at	BE688087
1455022_at	BG070684
1455023_at	BB171181
1455024_at	AV269836
1455025_at	AV103696
1455026_at	BE947961
1455027_at	AV221343
1455028_at	BQ178510
1455029_at	BB342219
1455030_at	AI116234
1455031_at	AV278072
1455032_at	BQ176303
1455033_at	BB325849
1455034_at	BB703394
1455035_s_at	BM249243
1455036_s_at	AV124743
1455037_at	BB002869
1455038_at	AV299818
1455039_a_at	BF017589
1455040_s_at	BI965045
1455041_at	BG071097
1455042_at	BF682509
1455043_at	BM236809
1455044_at	BB080090
1455045_at	BQ173986
1455046_a_at	BI250645
1455047_at	AV024918
1455048_at	BB484576
1455049_at	BB484576
1455050_at	BB304844
1455051_at	BE951781
1455052_a_at	BI153133
1455053_a_at	BB758349
1455054_a_at	BB758349
1455055_at	BE952263
1455056_at	BM231903
1455057_at	AV308908
1455058_at	BM118290
1455059_at	BB104941
1455060_at	BG065310
1455061_a_at	BB718075
1455062_at	BG070962
1455063_at	AW061290
1455064_at	BB313586
1455065_x_at	BB777344
1455066_s_at	BG066717
1455067_at	BM221809
1455068_at	BM221809
1455069_x_at	BF225398
1455070_at	BF730353
1455071_at	BG072012
1455072_at	BQ032733
1455073_at	BB178837
1455074_at	AV307860
1455075_at	BB321057
1455076_a_at	AV255808
1455077_a_at	AU042749
1455078_at	BG075662
1455079_at	BQ176904
1455080_at	BB375209
1455081_at	BB492199
1455082_at	AW545867
1455083_at	BG068357
1455084_x_at	BB758291
1455085_at	BI526033
1455086_at	AV312620
1455087_at	AV328498
1455088_at	AU017176
1455089_at	AW228775
1455090_at	BF681826
1455091_at	AI642021
1455092_at	AV338324
1455093_a_at	AI256465
1455094_s_at	AW557787
1455095_at	BB667233
1455096_at	AW555664
1455097_at	BQ174579
1455098_a_at	BB251864
1455099_at	BB414982
1455100_at	AI891467
1455101_at	BE631955
1455102_at	BB213860
1455103_at	BE952175
1455104_at	AV228517
1455105_at	AV117227
1455106_a_at	BG967663
1455107_at	BQ176926
1455108_at	BM119888
1455109_at	BG071620
1455110_at	AW536205
1455111_at	AV298249
1455112_at	BB772185
1455113_at	BM232782
1455114_at	BB547482
1455115_a_at	AU015319
1455116_at	BB396291
1455117_at	AV274182
1455118_at	BM122201
1455119_at	BB360564
1455120_at	BB270534
1455121_at	BB553784
1455122_at	AI666776
1455123_at	BB178719
1455124_at	AW493298
1455125_at	BB115902
1455126_x_at	AV209841
1455127_at	AV293493
1455128_x_at	BG342407
1455129_at	AV083741
1455130_at	BM242524
1455131_at	BB475273
1455132_at	AV312663
1455133_s_at	BM240684
1455134_at	AF031164
1455135_at	BI157098
1455136_at	AI845177
1455137_at	AW536472
1455138_x_at	AV148266
1455139_at	BB028226
1455140_at	AV376568
1455141_at	BI080625
1455142_at	BB244749
1455143_at	AU042744
1455144_s_at	BB079908
1455145_at	BM115577
1455146_at	AV317838
1455147_at	BB177828
1455148_at	AV173792
1455149_at	BB072090
1455150_at	BB038506
1455151_at	C79026
1455152_at	BG794917
1455153_at	BQ177220
1455154_at	BB311687
1455155_at	BB174540
1455156_at	BG519214
1455157_a_at	AV173117
1455158_at	BI664675
1455159_at	AW209077
1455160_at	BM220421
1455161_at	BB202185
1455162_at	BI147002
1455163_at	AV351082
1455164_at	AV308092
1455165_at	BE335227
1455166_at	BQ176456
1455167_at	AA144594
1455168_a_at	BM210111
1455169_at	BG076094
1455170_at	BB250227
1455171_at	BG793501
1455172_at	BG069639
1455173_at	AW537663
1455174_at	AV107461
1455175_at	AV277084
1455176_a_at	BF457392
1455177_at	BQ175532
1455178_at	BB496468
1455179_at	BG066186
1455180_at	BG063148
1455181_at	BM228516
1455182_at	AV104668
1455183_at	AV257215
1455184_at	BG071991
1455185_s_at	BG064477
1455186_a_at	BI556771
1455187_at	BM231844
1455188_at	BQ176283
1455189_at	BB400432
1455190_at	BM114283
1455191_x_at	BB822856
1455192_at	BB385366
1455193_at	BQ175933
1455194_at	AW536912
1455195_at	BM119287
1455196_s_at	AA987127
1455197_at	BE852181
1455198_a_at	BB550312
1455199_at	BB667176
1455200_at	BB818370
1455201_x_at	AI194999
1455202_at	BQ176021
1455203_at	BB522820
1455204_at	BB305507
1455205_a_at	BB252881
1455206_at	BQ175276
1455207_at	BE692205
1455208_at	AV229364
1455209_at	BB225177
1455210_at	BQ174722
1455211_a_at	BF021416
1455212_at	AV360603
1455213_at	AW912417
1455214_at	BB763517
1455215_at	AU067746
1455216_at	BI408433
1455217_at	AV376982
1455218_at	BG070835
1455219_at	BQ033747
1455220_at	BB353860
1455221_at	BQ176322
1455222_a_at	BB550053
1455223_at	BB794657
1455224_at	AI593746
1455225_at	AV237615
1455226_at	BB478022
1455227_at	AV369935
1455228_at	BQ177743
1455229_x_at	BG064623
1455230_at	BQ176350
1455231_s_at	BM114349
1455232_at	BB745660
1455233_at	BE952357
1455234_at	BB795733
1455235_x_at	AV216324
1455236_x_at	BB704811
1455237_at	BB006147
1455238_at	BB103233
1455239_at	BM116861
1455240_x_at	BG066901
1455241_at	AV231983
1455242_at	BM220880
1455243_at	BB728354
1455244_at	BB794633
1455245_x_at	AI506565
1455246_at	BF137264
1455247_at	BB767281
1455248_at	AW542786
1455249_at	BQ175681
1455250_at	BB130014
1455251_at	AV071536
1455252_at	BG073522
1455253_at	BB529807
1455254_at	AV250006
1455255_at	AV250006
1455256_at	AI117633
1455257_at	AV352983
1455258_at	BQ174236
1455259_a_at	BB239337
1455260_at	BE650208
1455261_at	BB400102
1455262_at	BB211377
1455263_at	AV373606
1455264_at	AW050002
1455265_a_at	BB100249
1455266_at	BB698320
1455267_at	BM120846
1455268_at	BB366576
1455269_a_at	BB740218
1455270_at	AV222311
1455271_at	BB560177
1455272_at	BB429139
1455273_at	BG064695
1455274_at	BI076807
1455275_at	AW046441
1455276_x_at	BF460829
1455277_at	BB088162
1455278_at	BQ177185
1455279_at	BG070552
1455280_at	BI452538
1455281_at	BB520667
1455282_x_at	AI255644
1455283_x_at	BB453395
1455284_x_at	AV134325
1455285_at	BB771765
1455286_at	AV018484
1455287_at	BM238926
1455288_at	BE951265
1455289_at	BQ174304
1455290_at	BG071922
1455291_s_at	BG071922
1455292_x_at	BE989616
1455293_at	BG065311
1455294_at	BB765875
1455295_at	BB488461
1455296_at	BE952286
1455297_at	BG070258
1455298_at	BB306828
1455299_at	BB011882
1455300_at	AV381006
1455301_at	BG064092
1455302_at	AW553039
1455303_at	BB735651
1455304_at	BQ175902
1455305_x_at	BF320908
1455306_at	BB473660
1455307_at	BB473660
1455308_at	BG074632
1455309_at	BG074632
1455310_at	AW681705
1455311_at	BB523554
1455312_at	BM241699
1455313_at	BB336053
1455314_at	BM236111
1455315_at	AV096557
1455316_x_at	AI987693
1455317_at	BB034610
1455318_at	BB323688
1455319_x_at	AU016948
1455320_at	BQ176847
1455321_at	BM226111
1455322_at	AW554401
1455323_at	BB446066
1455324_at	BQ176176
1455325_at	AV221928
1455326_at	BB315720
1455327_at	BI684973
1455328_at	BQ176072
1455329_at	BE952207
1455330_at	BM250792
1455331_at	BB182930
1455332_x_at	BM224327
1455333_at	AI315031
1455334_at	BG067299
1455335_at	AV338138
1455336_at	BG073155
1455337_at	BQ175875
1455338_at	BG064632
1455339_at	BG094421
1455340_at	BB763709
1455341_at	AV325310
1455342_at	BM232966
1455343_at	BF159528
1455344_at	BE989942
1455345_at	BI663145
1455346_at	BB477214
1455347_at	BB752007
1455348_x_at	AA690930
1455349_at	BM246972
1455350_at	BB667368
1455351_at	AV340615
1455352_at	AV340615
1455353_at	AV221889
1455354_at	BG061773
1455355_at	BG073146
1455356_at	BG064669
1455357_x_at	BF228097
1455358_at	BQ176713
1455359_at	BB794593
1455360_at	AV249132
1455361_at	AW493391
1455362_at	AV275390
1455363_at	BG261923
1455364_a_at	AI414989
1455365_at	BB426483
1455366_at	AW550677
1455367_at	BF020021
1455368_at	AV076190
1455369_at	BQ174146
1455370_at	AI451630
1455371_at	BB477076
1455372_at	BB770826
1455373_at	BE650990
1455374_at	BB332873
1455375_at	BM205932
1455376_at	BQ176060
1455377_at	BB795572
1455378_at	BI735497
1455379_at	AV279160
1455380_at	BB433166
1455381_at	AV254721
1455382_at	AV130073
1455383_at	AW123841
1455384_x_at	BB256746
1455385_at	AV005520
1455386_at	BM875990
1455387_at	AV112972
1455388_at	BB549335
1455389_s_at	AI415636
1455390_at	BF021286
1455391_at	BI256061
1455392_at	BB081437
1455393_at	BB009037
1455394_at	BI412631
1455395_at	BB446073
1455396_at	BF451402
1455397_at	BB371845
1455398_at	BB333759
1455399_at	BB739754
1455400_at	BB770857
1455401_at	AW061083
1455402_at	AV150372
1455403_at	BB035197
1455404_at	BG870711
1455405_at	AV229693
1455406_at	AV251542
1455407_at	BB282741
1455408_at	BB006656
1455409_at	BM234794
1455410_at	AV330375
1455411_at	AI648923
1455412_at	BG064966
1455413_at	BB053703
1455414_at	AV024357
1455415_at	BF020373
1455416_at	AW209204
1455417_at	AV350759
1455418_at	BM119433
1455419_at	BB503889
1455420_at	BM115245
1455421_x_at	AW490145
1455422_x_at	AW208509
1455423_at	BG067959
1455424_at	BB278286
1455425_at	BG071655
1455426_at	AV226618
1455427_at	AV269710
1455428_at	BM248711
1455429_at	AV271312
1455430_at	BQ179705
1455431_at	AV371434
1455432_at	BM120903
1455433_at	BM241540
1455434_a_at	BF162017
1455435_s_at	BG072100
1455436_at	BM114282
1455437_at	AV369969
1455438_at	AW495885
1455439_a_at	AI642438
1455440_at	BI739597
1455441_at	AW547374
1455442_at	BM119683
1455443_at	BB733286
1455444_at	BB339336
1455445_at	BB800230
1455446_x_at	BF228057
1455447_at	BM116882
1455448_at	BG804066
1455449_at	AI553237
1455450_at	AV231357
1455451_at	AW552116
1455452_x_at	AW552116
1455453_at	BM249374
1455454_at	BG073853
1455455_at	BB008997
1455456_a_at	BI408935
1455457_at	AI256046
1455458_x_at	AU044197
1455459_at	BB213846
1455460_at	BM932705
1455461_at	BQ174983
1455462_at	AV025455
1455463_at	BB427286
1455464_x_at	BB427704
1455465_at	BB769473
1455466_at	BB548889
1455467_at	BB667136
1455468_at	BB768758
1455469_at	BM114658
1455470_x_at	AV027151
1455471_at	AV333862
1455472_at	BB238335
1455473_at	AV347341
1455474_at	BM197316
1455475_at	AV317245
1455476_a_at	BE686504
1455477_s_at	AA396586
1455478_at	BM222792
1455479_a_at	BG070759
1455480_s_at	BG070759
1455481_at	BM241722
1455482_at	BQ175609
1455483_at	AI480666
1455484_at	AV334527
1455485_x_at	AI324936
1455486_at	BM246045
1455487_at	BG069370
1455488_at	BB827546
1455489_at	BB281991
1455490_at	AV027632
1455491_at	BI686700
1455492_at	BB313577
1455493_at	BI734306
1455494_at	BI794771
1455495_at	BB667497
1455496_at	AV306055
1455497_at	BB799608
1455498_at	BQ032613
1455499_at	BE949064
1455500_at	AW556558
1455501_at	BB043465
1455502_at	BM225074
1455503_at	AW107826
1455504_a_at	BE133749
1455505_at	AI840824
1455506_at	BE650825
1455507_s_at	BM223036
1455508_at	BF318246
1455509_at	AI429738
1455510_at	AA688828
1455511_at	BB354974
1455512_at	AI852151
1455513_at	BG070349
1455514_at	BM022687
1455515_at	BQ177117
1455516_at	BG065199
1455517_at	BB419586
1455518_at	BB324402
1455519_at	AV253195
1455520_at	AV327200
1455521_at	BB753447
1455522_at	AW492648
1455523_at	BG074683
1455524_at	BB080131
1455525_at	BB757495
1455526_at	BB361907
1455527_at	BB328097
1455528_at	AI315686
1455529_at	BE951772
1455530_at	BE686052
1455531_at	AI426503
1455532_at	BB334893
1455533_at	AV341920
1455534_s_at	BM220135
1455535_at	BB561008
1455536_at	BB229670
1455537_at	BI734045
1455538_at	BM200963
1455539_at	AW553896
1455540_at	AV239350
1455541_a_at	BE949408
1455542_at	BB226174
1455543_at	AW545966
1455544_at	BM228797
1455545_at	BI415815
1455546_s_at	BI900579
1455547_at	BM125518
1455548_at	BB314358
1455549_at	BB278422
1455550_x_at	BE691746
1455551_at	BB397506
1455552_at	AV295767
1455553_at	BG294856
1455554_at	BB269387
1455555_at	BF224468
1455556_at	AI787996
1455557_at	BB751199
1455558_at	BB667214
1455559_at	AU067631
1455560_at	BG068788
1455561_at	BB497651
1455562_at	BF468186
1455563_at	BM210028
1455564_at	BQ176236
1455565_at	AV173898
1455566_s_at	AV337975
1455567_at	BE456772
1455568_at	BI689456
1455569_at	BM239992
1455570_x_at	BB833102
1455571_x_at	AV015462
1455572_x_at	AI415136
1455573_at	BE197934
1455574_at	AI853422
1455575_at	BI453292
1455576_at	AW493583
1455577_at	BE196980
1455578_x_at	AU018166
1455579_at	BF119305
1455580_at	BE851876
1455581_x_at	BQ175154
1455582_at	BI156044
1455583_at	AV371374
1455584_at	BG064675
1455585_at	BB275228
1455586_at	BB275228
1455587_at	AW124853
1455588_at	BE952216
1455589_at	BF018849
1455590_at	AV380561
1455591_at	AV236080
1455592_at	BM211048
1455593_at	AI785548
1455594_at	BF457860
1455595_at	AW111403
1455596_a_at	BB663640
1455597_at	AV024458
1455598_at	BB706612
1455599_at	AV220135
1455600_at	BG069767
1455601_at	BB507994
1455602_x_at	AV023018
1455603_at	BB357557
1455604_at	BB795235
1455605_at	AV228630
1455606_at	BB401179
1455607_at	BG072958
1455608_at	BB700774
1455609_at	BB525143
1455610_at	BB457010
1455611_at	AV025627
1455612_at	AW542748
1455613_at	BB789822
1455614_at	AV225789
1455615_at	BE852312
1455616_at	BB667191
1455617_at	AV370003
1455618_x_at	BI440178
1455619_at	AA185687
1455620_at	BQ177219
1455621_at	AV095532
1455622_at	BB461988
1455623_at	BB188266
1455624_at	BM114403
1455625_at	AV319348
1455626_at	AA987181
1455627_at	AV292255
1455628_at	BB317849
1455629_at	BE957273
1455630_at	AW121714
1455631_at	BQ175993
1455632_at	BE446953
1455633_at	BB040500
1455634_at	AU067731
1455635_at	BB466155
1455636_at	BB319385
1455637_x_at	BB465277
1455638_at	BE949045
1455639_at	AV224593
1455640_a_at	AV053127
1455641_at	BI246839
1455642_a_at	AI844703
1455643_s_at	BF228294
1455644_at	BM934830
1455645_at	AW108242
1455646_at	BI904583
1455647_at	BB148302
1455648_at	BG244780
1455649_at	BB106428
1455650_at	AA016705
1455651_at	BI439979
1455652_at	BB539028
1455653_at	BB051001
1455654_at	BB794905
1455655_a_at	BM935796
1455656_at	BM240873
1455657_at	BM219553
1455658_at	BI080272
1455659_at	AA244468
1455660_at	BB769628
1455661_at	BB211563
1455662_x_at	AV117525
1455663_at	BB055163
1455664_at	BE996483
1455665_at	BB705689
1455666_at	BB034008
1455667_at	AV362891
1455668_at	AW112152
1455669_at	AI415371
1455670_at	BQ175884
1455671_at	AV365904
1455672_s_at	BE946238
1455673_at	BG070741
1455674_at	BB041662
1455675_a_at	BM122619
1455676_x_at	BM122619
1455677_s_at	C76734
1455678_at	AW542299
1455679_at	BE457727
1455680_at	BB438526
1455681_at	BQ176698
1455682_at	BG076081
1455683_a_at	BB451404
1455684_at	BQ175363
1455685_at	BM118009
1455686_at	BB077342
1455687_at	BB376918
1455688_at	BB795075
1455689_at	BB536115
1455690_at	BE956288
1455691_at	BB819703
1455692_x_at	AA266367
1455693_x_at	AI450929
1455694_at	C77476
1455695_at	BI736113
1455696_a_at	BB344827
1455697_at	BQ175938
1455698_at	BQ175470
1455699_at	BE943820
1455700_at	BB359043
1455701_at	BI965517
1455702_at	BM234499
1455703_at	BG074736
1455704_at	AW492302
1455705_at	BB050507
1455706_at	BG245414
1455707_at	BB317550
1455708_at	BB749726
1455709_at	BM211929
1455710_x_at	AI528732
1455711_at	AW122183
1455712_at	AI848909
1455713_x_at	BB791424
1455714_at	BQ174072
1455715_at	BB125596
1455716_at	BB313560
1455717_s_at	BM206030
1455718_at	AV280422
1455719_at	BG064086
1455720_at	BB477652
1455721_at	BB441361
1455722_at	BB425316
1455723_at	AV279416
1455724_at	BM230193
1455725_a_at	BI903743
1455726_at	BB756522
1455727_at	AW542140
1455728_at	AV232438
1455729_at	AV154513
1455730_at	BM250919
1455731_at	BI158381
1455732_at	AV121892
1455733_at	AW208927
1455734_at	BB752639
1455735_at	AW259574
1455736_at	AI326984
1455737_at	AU040848
1455738_at	BB066444
1455739_at	BB279146
1455740_at	BE685966
1455741_a_at	AW553715
1455742_x_at	BE197350
1455743_at	AW489058
1455744_at	BG076066
1455745_at	BM249363
1455746_at	BF166390
1455747_at	BB010646
1455748_at	AI662241
1455749_x_at	C88880
1455750_at	BE852799
1455751_at	BB770361
1455752_a_at	BF681820
1455753_at	BQ176181
1455754_at	BQ043839
1455755_at	BB026554
1455756_at	BB232864
1455757_at	AU067741
1455758_at	BM215011
1455759_a_at	BM243710
1455760_at	BB749107
1455761_at	BI652571
1455762_at	BB430142
1455763_at	BB753958
1455764_at	AV309553
1455765_a_at	BB515948
1455766_at	BE945884
1455767_x_at	AV005827
1455768_at	BG071996
1455769_at	AV221520
1455770_at	AI595721
1455771_at	BB467799
1455772_at	BB428874
1455773_at	BG797225
1455774_at	BB049005
1455775_at	AW988196
1455776_x_at	BE951004
1455777_x_at	BB032410
1455778_at	AW208912
1455779_at	BQ175021
1455780_at	AI429241
1455781_at	AU067804
1455782_at	BE984591
1455783_at	AV361804
1455784_at	AV282472
1455785_at	BQ175978
1455786_at	BB476620
1455787_x_at	AV339366
1455788_x_at	BB495487
1455789_x_at	BB453676
1455790_at	BB543028
1455791_at	AV220834
1455792_x_at	AV124445
1455793_at	BB766438
1455794_at	BB458758
1455795_at	BM207218
1455796_x_at	BB549310
1455797_x_at	BB810987
1455798_at	BB771515
1455799_at	BB751387
1455800_x_at	BB085063
1455801_x_at	BB392080
1455802_x_at	AV066597
1455803_at	AV375182
1455804_x_at	AV213379
1455805_x_at	BB165451
1455806_x_at	AV124207
1455807_at	AV332105
1455808_at	AV258142
1455809_x_at	BB224153
1455810_a_at	BI412259
1455811_at	AV216873
1455812_x_at	BB530515
1455813_at	BM224724
1455814_x_at	AV111502
1455815_a_at	AV021552
1455816_a_at	BB321232
1455817_x_at	AI661029
1455818_at	BE951637
1455819_at	BI690175
1455820_x_at	BB138434
1455821_x_at	AV108824
1455822_x_at	AV311750
1455823_at	BM224722
1455824_x_at	BB724781
1455825_s_at	BB131619
1455826_a_at	BB114336
1455827_at	BB003847
1455828_at	BE981435
1455829_at	BG066490
1455830_s_at	BM228829
1455831_at	BE985138
1455832_a_at	BE951337
1455833_at	BG068103
1455834_x_at	BB787809
1455835_at	AV167814
1455836_at	BM230222
1455837_at	AV270622
1455838_at	AV279125
1455839_at	BM211361
1455840_at	BM230524
1455841_s_at	BB251524
1455842_x_at	AW536567
1455843_at	AV309809
1455844_at	BI079333
1455845_at	AV099154
1455846_at	AV274889
1455847_at	BM228403
1455848_at	BB524685
1455849_at	BE980206
1455850_at	BG073353
1455851_at	AV032115
1455852_at	BM206988
1455853_x_at	BB768303
1455854_a_at	BB053082
1455855_x_at	BB168316
1455856_at	BG067923
1455857_a_at	BF466486
1455858_x_at	BB020616
1455859_at	AV277957
1455860_at	BB732183
1455861_at	AV307614
1455862_at	BB131620
1455863_at	AW215442
1455864_at	BG069646
1455865_at	BB468410
1455866_x_at	AV300942
1455867_at	BF660472
1455868_a_at	BB387906
1455869_at	BG862223
1455870_at	AI649048
1455871_s_at	AV139821
1455872_at	BB151460
1455873_a_at	BB313038
1455874_at	AA940303
1455875_x_at	BB131843
1455876_at	BM237826
1455877_a_at	BG075296
1455878_at	BB822655
1455879_at	BB818980
1455880_s_at	C86082
1455881_at	BB078200
1455882_x_at	BB313865
1455883_a_at	BB269910
1455884_at	BB667346
1455885_at	AV238106
1455886_at	BB385581
1455887_at	BM249614
1455888_at	BB125202
1455889_at	BB366634
1455890_x_at	BB709603
1455891_at	AV254783
1455892_x_at	BB794742
1455893_at	BG067392
1455894_at	BB178232
1455895_x_at	AV012400
1455896_a_at	AU043100
1455897_x_at	BF464696
1455898_x_at	BB414515
1455899_x_at	BB241535
1455900_x_at	BB041811
1455901_at	AI642069
1455902_x_at	BB387838
1455903_at	BB035890
1455904_at	BI650268
1455905_at	BI437883
1455906_at	AV222909
1455907_x_at	BB059017
1455908_a_at	AV102733
1455909_at	BB807669
1455910_at	BB474449
1455911_x_at	AV065861
1455912_x_at	BB245330
